id,name,name_to_match,type,lang,notes
01kde4v59,EIT Food iVZW,eit food ivzw,2,"en, nl",iVZW is the Dutch signifiying an international non-=profit organisation
01kde4v59,European Institute of Innovation & Technology Food,european institute of innovation & technology food,2,en,
01kde4v59,Food4Future,food4future,2,en,
01ke7y772,KO VNIIMETMASH,ko vniimetmash,1,ru,
01ke7y772,Kolpino Research and Design Institute of Metallurgical Engineering,kolpino research and design institute of metallurgical engineering,2,en,
01ke7y772,Колпинский научно-исследовательский и проектно-конструкторский институт металлургического машиностроения,колпинский научно-исследовательский и проектно-конструкторский институт металлургического машиностроения,2,ru,
01khfdf61,Fundación Flores,fundación flores,1,es,
01khfdf61,LABFLORES,labflores,2,es,
01khfdf61,Laboratorio Flores,laboratorio flores,2,es,
01kjqa704,B'nai Jeshurun,b’nai jeshurun,1,he,Synagogue in Manhatten
01kjvq748,Sol-Tech,sol-tech,1,neo,
01kjvq748,Sol-Tech Beroepsopleiding Kollege,sol-tech beroepsopleiding kollege,2,nl,
01knh8k33,"HaMuze'on HaLe'umi LeMada, Tekhnologya VeHalal",hamuze’on hale’umi lemada tekhnologya vehalal,2,he,
01knh8k33,"Israel National Museum of Science, Technology, and Space",israel national museum of science technology and space,2,en,
01knh8k33,Madatech,madatech,1,neo,Some web reports that this is closed?
01kwczx50,SASM&F,sasm&f,10,cm,law firm
01kwczx50,Skadden,skadden,2,cm,
01kwczx50,Skadden Arps,skadden arps,2,cm,
01kwczx50,Skadden Arps Slate Meagher & Flom,skadden arps slate meagher & flom,1,cm,
01kwczx50,"Skadden, arps, slate, meagher & flom",skadden arps slate meagher & flom,2,cm,
01kwczx50,"Skadden, Arps, Slate, Meagher & Flom",skadden arps slate meagher & flom,2,cm,
01kze5v62,WWOZ,wwoz,1,neo,radio station in New Orleans
01m39hd75,Aou Sassari,aou sassari,2,it,
01m39hd75,Azienda Ospedaliero Universitaria di Sassari,azienda ospedaliero universitaria di sassari,1,it,
01m800e37,UGC,ugc,10,en,
01m800e37,UGC Nepal,ugc nepal,2,en,
01m800e37,University Grants Commission Nepal,university grants commission nepal,1,en,
01me2d674,"Shenzhen City, MCH",shenzhen city mch,2,en,
01me2d674,Shenzhen Maternal and Child Health Hospital,shenzhen maternal and child health hospital,2,en,
01me2d674,Shenzhen Maternity and Child Healthcare Hospital,shenzhen maternity and child healthcare hospital,1,en,
01me2d674,Shenzhen MCH,shenzhen mch,2,en,
01me2d674,Shenzhen Women and Children Hospital,shenzhen women and children hospital,2,en,
01me2d674,Shenzhen Women's Children's Hospital,shenzhen women’s children’s hospital,2,en,
01me2d674,深圳市妇幼保健院,深圳市妇幼保健院,2,zh,
01mrfdz82,A&M-CC,a&m-cc,2,en,
01mrfdz82,A&M-Corpus Christi,a&m-corpus christi,2,en,
01mrfdz82,TAMUCC,tamucc,10,en,
01mrfdz82,Texas A&M University – Corpus Christi,texas a&m university-corpus christi,1,en,
01mrfdz82,Texas A&M–Corpus Christi,texas a&m-corpus christi,2,en,
01mvvkn82,Ájtte,ájtte,1,smj,"The word ájtte is a Lule Sami language one, meaning storage hut and referring to the museum as an archive for artifacts of the Sami cultural heritag "
01mvvkn82,Svenskt fjäll- och samemuseum,svenskt fjäll- och samemuseum,2,sv,
01mvvkn82,Swedish Mountain and Sami Museum,swedish mountain and sami museum,2,en,
01mxmb797,SEI,sei,10,en,
01mxmb797,SEI Africa,sei africa,2,en,
01mxmb797,Stockholm Environment Institute,stockholm environment institute,1,en,
01n9kga30,Duke Med,duke med,2,en,
01n9kga30,Duke University School of Medicine,duke university school of medicine,1,en,
01nesd228,GiproNIISakhprom,giproniisakhprom,2,ru,
01nesd228,RNIISP,rniisp,10,ru,
01nesd228,Russian Research Institute of the Sugar Industry,russian research institute of the sugar industry,1,en,
01nesd228,Российский научно-исследовательский институт сахарной промышленности,российский научно-исследовательский институт сахарной промышленности,2,ru,
01nesd228,ФГБНУ РНИИСП,фгбну рниисп,10,ru,
01ng1nj07,Bio-Bras,bio-bras,1,cm,Is / was a commercial drugs firm ? Taken over by Novo Nordisk?
01nj1bs84,AdminiTrust,adminitrust,1,neo,
01nj2n977,Gastroenterología Diagnóstica Terapeútica,gastroenterología diagnóstica terapeútica,1,es,
01nj2n977,Gedyt,gedyt,2,es,
01njdr168,Academia Scientiarum Fennica,academia scientiarum fennica,2,la,
01njdr168,Finnish Academy of Science and Letters,finnish academy of science and letters,1,en,
01njdr168,Suomalainen Tiedeakatemia,suomalainen tiedeakatemia,2,fi,
01njgag08,Japan Women's College of Physical Education,japan women’s college of physical education,1,en,
01njgag08,Nihon joshi taiiku daigaku,nihon joshi taiiku daigaku,2,ja,
01njgag08,Nikaido Gymnastic Private School,nikaido gymnastic private school,2,en,
01njgag08,Nikaido Taisojuku,nikaido taisojuku,2,ja,
01njgag08,日本女子体育大学,日本女子体育大学,2,ja,
01njpm937,Seva Mandir,seva mandir,1,hi,"Sevā is the sanskrit for ‘selfless service’, mandir the hindi word for temple"
01nke7b10,Soliya,soliya,1,neo,
01nn1pw54,Addgene,addgene,1,neo,
01np3hz61,Silatech,silatech,1,ar,"Silatech means ""your connection"" in Arabic "
01nrtdp55,GDR NBODY,gdr nbody,10,fr,
01nrtdp55,GDR NBODY : Problème quantique à N corps en chimie et physique,gdr nbody problème quantique à n corps en chimie et physique,1,fr,
01nrtdp55,GDR NBODY: Quantum n-body problem in chemistry and physics,gdr nbody quantum n-body problem in chemistry and physics,2,en,
01nrtdp55,Groupement de Recherche : Problème quantique à N corps en chimie et physique,groupement de recherche problème quantique à n corps en chimie et physique,2,fr,
01nrtdp55,Groupement de Recherche NBODY: Quantum n-body problem in chemistry and physics,groupement de recherche nbody quantum n-body problem in chemistry and physics,2,"fr,en",
01ntfzr17,La Strada,la strada,1,it,
01nvq1078,TECES,teces,1,si,Presumed – used in Slovenian and English web pages but without explanation
01nw25822,Kokuritsu toyota kougyou koutou senmon gakko,kokuritsu toyota kougyou koutou senmon gakko,2,ja,
01nw25822,"National Institute of Technology, Toyota College",national institute of technology toyota college,1,en,
01nw25822,国立豊田工業高等専門学校,国立豊田工業高等専門学校,2,ja,
01nysf027,BNZ,bnz,10,en,
01nysf027,BNZ LTER,bnz lter,10,en,
01nysf027,Bonanza Creek Long Term Ecological Research,bonanza creek long term ecological research,1,en,
01nysf027,Bonanza Creek LTER,bonanza creek lter,2,en,
01p3x3413,Seerave,seerave,2,pep,"Seerave is named for Eva Rees, whose experience fighting metastatic melanoma inspired her husband David to establish the Foundation in 2015. "
01p3x3413,Seerave Foundation,seerave foundation,1,en,
01p3x3413,The SEERAVE Foundation,the seerave foundation,2,en,
01p455v08,Shinjang Tibbiy Universitet,shinjang tibbiy universitet,2,uz,
01p455v08,Xinjiang Medical College,xinjiang medical college,2,en,
01p455v08,Xinjiang Medical University,xinjiang medical university,1,en,
01p455v08,XMU,xmu,10,en,
01p455v08,新疆医科大学,新疆医科大学,2,zh,
01p4rdh72,Forum 50%,forum 50%,1,en,
01p510883,WakeMed,wakemed,1,neo,
01p510883,WakeMed Health and Hospitals,wakemed health and hospitals,2,en,
01p5vg276,Centro Nacional de Endemias,centro nacional de endemias,1,pt,
01p5vg276,CNE,cne,10,pt,
01p6qdx15,Beijing Solar Energy Research Institute,beijing solar energy research institute,1,en,
01p6qdx15,Beijing Sunda Solar,beijing sunda solar,2,zh,
01p6qdx15,BSERI,bseri,10,en,
01p6qdx15,北京市太阳能研究所有限公司,北京市太阳能研究所有限公司,2,zh,
01p99tm60,Sekem,sekem,1,egy,Ancient Egyptian: 'vitality from the sun' 
01pcjfy81,Savantas,savantas,2,neo,
01pcjfy81,Savantas Policy Institute,savantas policy institute,1,en,
01pf2cj55,Biofisika,biofisika,1,es,
01pf6nd13,TD Bank,td bank,1,cm,Commercial bank
01phq2394,JustGive,justgive,1,en,
01pjxkf30,Ürümqi Astronomical Observatory,ürümqi astronomical observatory,2,en,
01pjxkf30,XAO,xao,10,en,
01pjxkf30,Xinjiang Astronomical Observatory,xinjiang astronomical observatory,1,en,
01pjxkf30,Xīnjiāng tiānwéntái,xīnjiāng tiānwéntái,2,zh,
01pjxkf30,中国科学院新疆天文台,中国科学院新疆天文台,2,zh,
01pvdd334,ISTU,istu,10,en,
01pvdd334,Izhevsk State Technical University,izhevsk state technical university,1,en,
01pvdd334,Kalashnikov ISTU,kalashnikov istu,2,en,
01pvdd334,Ижевский государственный технический университет имени М. Т. Калашникова,ижевский государственный технический университет имени м т калашникова,2,ru,
01pvx8v81,Federal University of Technology,federal university of technology,1,en,
01pvx8v81,FUT Akure,fut akure,2,en,
01pvx8v81,FUTA,futa,10,en,
01px5cv07,HaMerkaz HaBein Tkhumi Herzliya,hamerkaz habein tkhumi herzliya,2,he,
01px5cv07,IDC Herzliya,idc herzliya,2,en,
01px5cv07,Interdisciplinary Center Herzliya,interdisciplinary center herzliya,2,en,
01px5cv07,Reichman University,reichman university,1,en,
01px5cv07,אוניברסיטת רייכמן,אוניברסיטת רייכמן,2,he,
01q36h934,SCAT,scat,10,en,
01q36h934,Sorsogon College of Arts and Trades,sorsogon college of arts and trades,2,en,
01q36h934,Sorsogon State College,sorsogon state college,2,en,
01q36h934,Sorsogon State University,sorsogon state university,1,en,
01q36h934,SorSU,sorsu,2,en,
01q36h934,SSC,ssc,10,en,
01q3by234,Ekjut,ekjut,1,hi,Hindi for ‘United’
01q4rp502,All-Russian Scientific Research Institute of Hydrocarbon Raw Materials,all-russian scientific research institute of hydrocarbon raw materials,1,en,
01q4rp502,Volzhskiy Nii Uglevodorodnogo Syr'ya,volzhskiy nii uglevodorodnogo syr’ya,2,ru,
01q4rp502,ВНИИУС,внииус,2,ru,
01q4rp502,Всероссийский научно-исследовательский институт углеводородного сырья,всероссийский научно-исследовательский институт углеводородного сырья,2,ru,
01q527f83,Kozloduy NPP,kozloduy npp,2,en,
01q527f83,Kozloduy Nuclear Power Plant,kozloduy nuclear power plant,1,en,
01q527f83,kznpp,kznpp,10,en,
01q61bm94,Han-guk Haeyang Susan Yeonsuwon,han-guk haeyang susan yeonsuwon,2,ko,
01q61bm94,KIMFT,kimft,10,en,
01q61bm94,Korea Institute of Maritime and Fisheries Technology,korea institute of maritime and fisheries technology,1,en,
01q9b3c10,COMHAR,comhar,1,neo,
01qbk8d85,Altaiskiy State Nature Biosphere Reserve,altaiskiy state nature biosphere reserve,1,en,
01qbk8d85,Altajskij Zapovednik,altajskij zapovednik,2,ru,
01qbk8d85,Алтайский заповедник,алтайский заповедник,2,ru,
01qbtys04,Stichting Accessibility,stichting accessibility,1,"nl, en",
01qmska07,Kabar,kabar,1,ky,Presumed
01qmska07,Kyrgyz National News Agency,kyrgyz national news agency,2,en,
01qmska07,KyrTAG,kyrtag,10,ky,Presumed
01qp6yw46,Mercury,mercury,2,en,
01qp6yw46,Mercury Optoelectronics Research Institute,mercury optoelectronics research institute,1,en,
01qp6yw46,墨克瑞光电子研究院,墨克瑞光电子研究院,2,zh,
01qpw1b93,Universitas Medicus Vratislaviensis,universitas medicus vratislaviensis,2,la,
01qpw1b93,Uniwersytet Medyczny im Piastów Śląskich we Wrocławiu,uniwersytet medyczny im piastów śląskich we wrocławiu,2,pl,
01qpw1b93,Uniwersytet Medyczny im. Piastów Śląskich we Wrocławiu,uniwersytet medyczny im piastów śląskich we wrocławiu,2,pl,
01qpw1b93,Uniwersytet Medyczny we Wrocławiu,uniwersytet medyczny we wrocławiu,2,pl,
01qpw1b93,Wroclaw Medical University,wroclaw medical university,1,en,
01qpw1b93,Wrocław Medical University,wrocław medical university,2,en,
01qte9y06,Proboscis,proboscis,1,neo,
01qzc0f54,Qingdao Technological University,qingdao technological university,2,en,
01qzc0f54,Qingdao University of Technology,qingdao university of technology,1,en,
01qzc0f54,QTech,qtech,2,en,
01qzc0f54,QUT,qut,10,en,
01qzc0f54,青岛理工大学,青岛理工大学,2,zh,
01r4svf88,SADRA IHE,sadra ihe,2,en,
01r4svf88,Sadra Institute Of Higher Education,sadra institute of higher education,1,en,
01r4svf88,دانشگاه صدرا,دانشگاه صدرا,2,fa,
01rjk0n25,GÉANT,géant,2,fr,GÉANT defines itself as ‘the collaboration of European National Research and Education Networks (NRENs)’.  
01rjk0n25,TERENA,terena,10,en,"Previous name, to 2015"
01rjk0n25,Trans-European Research and Education Networking Association,trans-european research and education networking association,1,en,"Previous name, to 2015, web site redirects to Géant, Should be subsumed by Géant entry"
01rnr2315,IMS,ims,10,en,
01rnr2315,IMS Lahore,ims lahore,2,en,
01rnr2315,Institute of Management Sciences Lahore,institute of management sciences lahore,1,en,
01rnr2315,Pak-AIMS,pak-aims,10,en,
01rnr2315,Pak-American Institute of Management Sciences,pak-american institute of management sciences,2,en,
01rrxb840,Guam Sea Grant,guam sea grant,1,en,
01rz48a94,Wilson Sonsini Goodrich & Rosati,wilson sonsini goodrich & rosati,1,cm,law firm
01rz48a94,WSGR,wsgr,10,cm,
01s8e3v68,American Society for Yad Vashem,american society for yad vashem,1,en,
01s8e3v68,ASYV,asyv,10,en,
01s8e3v68,Yad Vashem,yad vashem,2,he,Yad Vashem is the holocaust memorial in Israel
01sa9ng67,PSG INSTITUTE OF TECHNOLOGY AND APPLIED RESEARCH,psg institute of technology and applied research,1,en,PSG from the original charity founder P.S. Govindasamy Naidu
01sa9ng67,PSG iTech,psg itech,2,en,
01sa9ng67,பி எஸ் ஜி ஐடெக்,பி எஸ் ஜி ஐடெக்,2,ta,
01sw43c97,CCMT,ccmt,10,en,
01sw43c97,Centre for Conflict Management and Transformation,centre for conflict management and transformation,1,en,
01swzsf04,Schola Genevensis,schola genevensis,2,la,
01swzsf04,UNIGE,unige,10,gen,
01swzsf04,Università di Ginevra,università di ginevra,2,it,
01swzsf04,Université de Genève,université de genève,2,fr,
01swzsf04,University of Geneva,university of geneva,1,en,
01syx9t96,Fond du Lac Band of Lake Superior Chippewa,fond du lac band of lake superior chippewa,2,en,
01syx9t96,Fond du Lac Reservation,fond du lac reservation,1,en,
01syx9t96,Wayekwaa-gichigamiing Gichigamiwininiwag,wayekwaa-gichigamiing gichigamiwininiwag,2,oj,Ojibwa or Ojibwemowin (native American) language
01t56m506,Caisse nationale suisse d'assurance en cas d'accidents,caisse nationale suisse d’assurance en cas d’accidents,2,fr,
01t56m506,CNA,cna,10,fr,
01t56m506,Istituto nazionale svizzero di assicurazione contro gli infortuni,istituto nazionale svizzero di assicurazione contro gli infortuni,2,it,
01t56m506,Schweizerische Unfallversicherungsanstalt,schweizerische unfallversicherungsanstalt,2,de,
01t56m506,Suva,suva,1,fr,
01t56m506,Swiss National Accident Insurance Fund,swiss national accident insurance fund,2,en,
01t6g8w08,Dualchas Nàdair na h-Alba,dualchas nàdair na h-alba,2,gd,
01t6g8w08,Scottish Natural Heritage,scottish natural heritage,1,en,
01t6g8w08,SNH,snh,10,en,
